User-ID,ISBN,Book-Rating,Age,Book-Title,Book-Author,Year-Of-Publication,Publisher,Country
901,1576832899,10,21,The Message: The Bible in Contemporary Language,Eugene H. Peterson,2002,Navpress Publishing Group, united kingdom
901,1853261750,9,21,Idiot (Wordsworth Collection),Fyodor Dostoyevsky,1998,NTC/Contemporary Publishing Company, united kingdom
902,067102535X,8,18,Last Dance Last Chance (Ann Rule's Crime Files),Ann Rule,2002,Pocket, usa
914,3257250053,10,51,Die Geschichte Von Babar,Jean de Brunhoff,1920,Diogenes, germany
914,340780573X,10,51,Post fÃ?Â¼r den Tiger,Janosch,1996,Beltz, germany
914,3407805853,10,51,Das Leben der Thiere,Janosch,1991,Beltz, germany
914,3785532237,7,51,Fear Street. Der Ferienjob. Ein rabenschwarzer Sommer. ( Ab 12 J.).,R. L. Stine,1998,Loewe Vlg. Bindlach, germany
924,2264030542,8,29,Retour Ã?Â  Brooklyn,Hubert Selby,1999,Editions 10/18, france
969,068986020X,8,13,Gingerbread,Rachel Cohn,2003,Simon Pulse, usa
1025,000636988X,9,33,How Not to Be a Perfect Mother: The Crafty Mother's Guide to a Quiet Life (How Not to),Libby Purves,1986,HarperCollins Publishers, united kingdom
1025,058242092X,7,33,Dinosaurs and All That Rubbish (Storytime Giants),Michael Foreman,1999,Pearson Schools, united kingdom
1025,068484267X,9,33,Angela's Ashes: A Memoir,Frank McCourt,1999,Scribner, united kingdom
1025,074603010X,9,33,Where's Rusty (Farmyard Tales Flap Books Series),Heather Amery,1998,Usborne Books, united kingdom
1054,1400034779,8,37,The No. 1 Ladies' Detective Agency (Today Show Book Club #8),Alexander McCall Smith,2003,Anchor, usa
1057,038533303X,6,19,Driving Mr. Albert: A Trip Across America With Einstein's Brain,Michael Paterniti,2001,Delta, united kingdom
1063,1558506454,8,19,Museum of Science Book of Answers &; Questions,Ann Rae Jonas,1996,Adams Media Corp, canada
1075,1400034779,5,49,The No. 1 Ladies' Detective Agency (Today Show Book Club #8),Alexander McCall Smith,2003,Anchor, usa
1082,1558744606,10,36,Chicken Soup for the Mother's Soul (Chicken Soup for the Soul Series (Paper)),Jack Canfield,1997,Health Communications, usa
1096,059040640X,7,18,Freedom Train: The Story of Harriet Tubman,Dorothy Sterling,1987,Scholastic, usa
1116,006109594X,7,29,Nimitz Class,Patrick Robinson,1998,HarperTorch, canada
1129,014025448X,7,53,At Home in Mitford (The Mitford Years),Jan Karon,1996,Viking Books, usa
1129,1558612815,9,53,Allegra Maud Goldman,Edith Konecky,2001,Feminist Press, usa
1129,1931520038,10,53,The Mount: A Novel,Carol Emshwiller,2002,Small Beer Press, usa
1137,8481301132,7,25,El Gran Gatsby,F.Scott Fitzgerald,2001,Colleccion Millenium, spain
1155,006101253X,7,22,Sinners,Jackie Collins,1997,HarperTorch, usa
1166,225313922X,9,22,Les Thanatonautes,Bernard Werber,1996,LGF, france
1167,038533656X,5,25,Apocalipstick,SUE MARGOLIS,2003,Delta, usa
1172,3453151933,10,26,Tom Clancys Power Plays 2. Tigerjagd.,Tom Clancy,1999,Heyne, germany
1178,014056232X,10,9,Way Out West Lives a Coyote Named Frank (Picture Puffins),Jillian Lund,1997,Puffin Books, germany
1184,034536628X,7,38,Magic Casement (Man of His Word),Dave Duncan,1990,Del Rey Books, usa
1211,014143984X,9,22,Dracula (Penguin Classics),Bram Stoker,2003,Penguin Books, france
1211,2020291541,9,22,Je suis vivant et vous Ã?Âªtes morts,Emmanuel CarrÃ?Â¨re,1997,Seuil, france
1211,2070360024,8,22,L'Etranger (Collection Folio 2),Albert Camus,1990,Gallimard Jeunesse, france
1211,2070360423,7,22,LA Peste (Folio Series: No. 42),Albert Camus,1985,Distribooks, france
1211,2070364283,7,22,La Perle,John Steinbeck,1973,Gallimard, france
1211,2070412571,8,22,La Maison du sommeil,Jonathan Coe,2000,Gallimard, france
1211,2070415686,8,22,Le Guide galactique tome 1,Jean Bonnefoy,2000,Gallimard, france
1211,2070417700,6,22,Deus Irae,Philip Kindred Dick,2001,Gallimard, france
1211,2070426815,7,22,L'oeil de la sibylle,Dick,2003,Gallimard, france
1211,2070513726,9,22,Le Bon Gros GÃ?Â©ant,Roald Dahl,2000,Gallimard jeunesse, france
1211,2070544281,9,22,SacrÃ?Â©es sorciÃ?Â¨res,Roald Dahl,2000,Gallimard, france
1211,2207245810,9,22,Radio libre Albemuth,Philip Kindred Dick,1998,DenoÃ?Â«l, france
1211,2207250474,9,22,Siva,Philip K. Dick,2000,DenoÃ?Â«l, france
1211,2207251756,10,22,Nouvelles : tome 2 1953-1981,Philip Kindred Dick,2000,DenoÃ?Â«l, france
1211,2207252000,8,22,La Maison des feuilles,Mark Z. Danielewski,2002,DenoÃ?Â«l, france
1211,2253001295,6,22,Electre,Jean Giraudoux,1967,Continental Book Co Inc, france
1211,2253004898,8,22,Guerre De Troie N'Aura Pas Lieu,Jean Giraudoux,2001,Distribooks Inc, france
1211,2253005274,8,22,Le Grand Meaulnes (Classiques De Poche),Alain-Fournier,2000,Distribooks Inc, france
1211,2253009164,8,22,LA Machine Infernale (Le Livre de poche ; 854),Jean Cocteau,1991,Continental Book Co Inc, france
1211,2253152064,5,22,Elle m'appelait Miette,Loana Petrucciani,2002,LGF, france
1211,2253152277,7,22,VÃ?Â©ronika dÃ?Â©cide de mourir,Paulo Coelho,2002,LGF, france
1211,2258036992,9,22,La porte obscure,Philip K. (Philip Kindred) Dick,1994,Presses de la CitÃ?Â©, france
1211,2264027681,9,22,La Triste Fin du petit Enfant HuÃ?Â®tre et Autres histoires,Tim Burton,1999,Editions 10/18, france
1211,2264028815,9,22,Ubik,Philip Kindred Dick,1999,Editions 10/20, france
1211,2266022504,8,22,Si c'est un homme,Primo Levi,1988,Presses Pocket, france
1211,2266120158,9,22,Le Silence des agneaux,Thomas Harris,2002,Pocket, france
1211,226612269X,7,22,Ou Es-Tu?,Marc Levy,2003,Distribooks Inc, france
1211,2290305251,8,22,A rebrousse-temps,Philip K. Dick,1999,J'ai lu, france
1211,2290307831,9,22,La Parfaite lumiÃ?Â¨re,Eiji Yoshikawa,2000,J'ai lu, france
1211,2290314110,6,22,La MÃ?Â©tamorphose suivi de \Dans la colonie pÃ?Â©nitentiaire\,Franz Kafka,2001,J'ai lu, france
1211,2290331406,8,22,Dr. Bloodmoney,Philip K. Dick,2002,J'ai lu, france
1211,2707318094,8,22,Qui a tuÃ?Â© Roger Ackroyd ?,Pierre Bayard,2002,Minuit, france
1211,2723407381,9,22,Balade au bout du monde tome 3 : Le BÃ?Â¢tard,Laurent Vicomte,1993,GlÃ?Â©nat, france
1211,2723407403,9,22,Balade au bout du monde tome 2 : Grand pays,Laurent Vicomte,1993,GlÃ?Â©nat, france
1211,2723407411,9,22,Balade au bout du monde tome 1 : La prison,Laurent Vicomte,1993,GlÃ?Â©nat, france
1211,2723409821,10,22,Balade au bout du monde tome 4 : La pierre de folie,Laurent Vicomte,1993,GlÃ?Â©nat, france
1211,273811167X,7,22,Le voyage d'hector ou le secret du,Lelord,2002,Odile Jacob, france
1211,287129478X,9,22,Lady Oscar : La Rose de Versailles tome 1,Riyoko Ikeda,2002,Kana, france
1211,2871294798,9,22,Lady Oscar : La Rose de Versailles tome 2,Riyoko Ikeda,2002,Kana, france
1219,082176828X,6,17,What You Wish for,Fern Michaels,2001,Zebra Books, malaysia
1234,8420725927,9,25,Lazarillo De Tormes (Biblioteca Didactica Anaya),Anonimo,1998,Continental Book Company, spain
1242,1559277785,7,25,Full House,Janet Evanovich,2002,Audio Renaissance, canada
1254,089480829X,10,26,What to Expect When You're Expecting (Revised Edition),Arlene Eisenberg,1996,Workman Pub Co, usa
1262,1593160127,10,39,Nina: Adolescence,Amy Hassinger,2003,Listen &amp; Live Audio, usa
1262,1593160151,10,39,Use What You've Got and Other Business Lessons I Learned from My Mom,Barbara Corcoran,2003,Listen &amp; Live Audio, usa
1297,1574551108,10,30,Catechism of the Catholic Church,Catholic Church,2000,USCCB, usa
1309,055357227X,10,28,The Web (Alex Delaware Series No. 10),JONATHAN KELLERMAN,1996,Bantam, usa
1348,1888740051,8,43,Climbing Mt. Shasta: Route 1 Avalanche Gulch,Steve Lewis,1996,Photografix, usa
1355,1931646384,9,71,Never Act Your Age: Play the Happy Childlike Role Well at Every Age,Dale L. Anderson,2002,Beaver's Pond Press, usa
1360,157566559X,7,36,The Biograph Girl,William J. Mann,2000,Kensington Publishing Corp., usa
1372,3423620196,10,34,Theos Reise. Roman Ã?Â¼ber die Religionen der Welt.,Catherine Clement,2000,Dtv, germany
1372,3442730066,9,34,Vishnus Tod.,Manil Suri,2002,Btb Bei Goldmann, germany
1399,037542217X,9,41,The Kalahari Typing School for Men : More from the No. 1 Ladies' Detective Agency,Alexander McCall Smith,2003,Pantheon, usa
1409,042517736X,9,74,Abduction,Robin Cook,2000,Berkley Publishing Group, usa
1412,089587198X,7,47,Great Bike Rides in and Around Winston-Salem,Judi Lawson Wallace,2000,John F. Blair Publisher, usa
1435,068484267X,8,36,Angela's Ashes: A Memoir,Frank McCourt,1999,Scribner, usa
1435,080410753X,10,36,The Kitchen God's Wife,Amy Tan,1992,Ivy Books, usa
1435,1558007725,6,36,Even Cowgirls Get the Blues,Tom Robbins,1993,New Millennium Audio, usa
1435,155874262X,10,36,Chicken Soup for the Soul (Chicken Soup for the Soul),Jack Canfield,1993,Health Communications, usa
1435,1569021074,5,36,Blankets of Sand: Poems of War and Exile,Ararat Iyob,1999,Red Sea Press, usa
1435,1932270329,6,36,Johnny Cash: An American Legend,Michael McCall,2003,AMI Books, usa
1466,3596113350,8,28,Die Mambo Kings spielen Songs der Liebe. Roman.,Oscar Hijuelos,1992,Fischer (Tb.) Frankfurt, germany
1484,1857931467,5,28,Dorien's Diary: My Intimate Confessions,Maurice Gran,1993,Chrysalis Books, united kingdom
1517,8489618844,6,32,Sangre a Borbotones (Coleccion Nueva Biblioteca),Rafael Reig,2002,Ediciones Lengua de Trapo, spain
1530,044023722X,8,26,A Painted House,John Grisham,2001,Dell Publishing Company, usa
1535,006017935X,7,69,Hill Towns,Anne Rivers Siddons,1993,Harpercollins, usa
1535,067976402X,10,69,Snow Falling on Cedars,David Guterson,1995,Vintage Books USA, usa
1548,006093395X,6,28,As the Romans Do: An American Family's Italian Odyssey,Alan Epstein,2001,Perennial, usa
1548,034540288X,5,28,The Lost World,Michael Crichton,1996,Ballantine Books, usa
1548,037541181X,7,28,A Venetian Affair,ANDREA DI ROBILANT,2003,Knopf, usa
1558,006105660X,10,61,Washington's Dirigible (Timeline WarsJohn Barnes No 2),John Barnes,1997,Harpercollins, usa
1582,1569314195,10,48,Pokemon Tales : Where's Clefairy's Voice? (Pokemon Tales),Junko Wada,1999,VIZ LLC, usa
1591,3257228007,10,24,Das Parfum: Die Geschichte Eines Morders,Patrick Suskind,1994,Distribooks Inc, germany
1597,067169071X,7,23,EVERYTHING SHE EVER WANTED,Ann Rule,1993,Pocket, usa
1615,3492232981,10,30,Afrikanisches Fieber. Erfahrungen aus vierzig Jahren.,Ryszard Kapuscinski,2001,Piper, austria
1653,8401466350,7,17,Cinco dÃ­as en ParÃ­s,Danielle Steel,1996,Plaza &amp; Janes Editores S.A., spain
1674,038548951X,10,26,Sister of My Heart,Chitra Banerjee Divakaruni,2000,Anchor Pub, usa
1688,051512902X,5,53,After Dark,Jayne Castle,2000,Jove Books, united kingdom
1696,8401427177,8,34,Vieja Sirena La,Jose Luis Sampedro,1998,Plaza &amp; Janes Editores S.A., spain
1696,8420401153,8,34,El Pelo De Van Hoff,Unai Elorriaga,2004,Santillana USA Pub Co Inc, spain
1696,8484502112,8,34,Siddharta,Hermann Hesse,2002,Debols!llo, spain
1725,844062719X,10,25,Maestro Cantor,Orson Scott Card,1993,Ediciones B, united kingdom
1725,844507119X,10,25,Fahrenheit 451 - T.D. -,Ray Bradbury,1997,Minotauro, united kingdom
1725,8466307982,7,25,La joven de la perla,Tracy Chevalier,2002,Santillana USA Publishing Company, united kingdom
1733,037325928X,7,30,Walk On The Wild Side (Harlequin Temptation No 828),Donna Kauffman,2001,Harlequin, usa
1733,037330174X,8,30,Wellspring (Western Lovers 26),Curtiss Ann Matlock,1998,Harlequin, usa
1733,037370822X,7,30,Maine Man  (By The Year 2000: Marriage) (Harlequin Superromance 822),Ellen James,1999,Harlequin, usa
1733,037383232X,9,30,Sweet Promise,Janet Dailey,1991,Harlequin, usa
1733,038076735X,7,30,Lady Legend,Deborah Camp,1992,Harper Mass Market Paperbacks (Mm), usa
1733,050552435X,10,30,Whispers on the Wind (Futuristic Romance),Judy Gill,2001,Love Spell, usa
1733,051513287X,9,30,Face the Fire (Three Sisters Island Trilogy),Nora Roberts,2002,Jove Books, usa
1733,055329945X,8,30,The Beloved Scoundrel,IRIS JOHANSEN,1994,Bantam, usa
1733,059035342X,10,30,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),J. K. Rowling,1999,Arthur A. Levine Books, usa
1733,067179793X,5,30,Princess Annie,Linda Lael Miller,1994,Pocket, usa
1733,1551664348,7,30,Montana,Debbie Macomber,1998,Mira, usa
1733,155166450X,8,30,Impetuous,Candace Camp,1998,Mira, usa
1733,1551665794,7,30,Twelve Across,Barbara Delinsky,2000,Mira, usa
1733,1551666200,9,30,Sarah'S Child - Hardcover,Linda Howard,2000,Mira, usa
1733,1551669404,6,30,Just Over The Mountain,Robyn Carr,2002,Mira, usa
1759,067164257X,8,29,GARDEN OF SHADOWS (Dollanger Saga (Paperback)),Ariel Jennifer Jones,1987,Pocket, usa
1790,044022165X,5,25,The Rainmaker,JOHN GRISHAM,1996,Dell, usa
1812,1579213405,6,24,Emotional Purity : An Affair of the Heart,Heather Arnel Paulsen,2001,Winepress Publishing, usa
1844,3404920910,8,36,Im Wald der gehenkten FÃ?Â¼chse.,Arto Paasilinna,2001,LÃ?Â¼bbe, germany
1846,2070419878,10,25,Novecento : Pianiste,Alessandro Baricco,2002,Gallimard, france
1848,1882180887,7,22,A Basic Guide to Archery (An Official U.S. Olympic Committee Sports Series),U.S. Olympic Committee,1997,Griffin Publishing Inc., usa
1848,1929194196,10,22,Sun Tzu's The Art of War Plus The Original Chinese Revealed,Sun Tzu,2003,Clearbridge Publishing, usa
1848,477001970X,9,22,Illuminated Spirit: Conversations With a Kyudo Master,Dan Deprospero,1997,Kodansha International (JPN), usa
1863,3442424623,8,43,Die Bildhauerin.,Minette Walters,1996,Goldmann, germany
1863,3502517959,7,43,Die Spinne und das MÃ?Â¤dchen.,Sophie Schallingher,2001,Scherz, germany
1900,006251119X,7,51,Stop Being Mean to Yourself: A Story About Finding the True Meaning of Self-Love,Melody Beattie,1997,HarperSanFrancisco, usa
1903,044022330X,6,36,Rush Limbaugh Is a Big Fat Idiot: And Other Observations,Al Franken,1996,Island, taiwan
1903,067162248X,10,36,People Skills,Robert Bolton,1986,Touchstone, taiwan
1903,078686351X,6,36,Dirty Jokes and Beer : Stories of the Unrefined,Drew Carey,1997,Hyperion Books, taiwan
1903,1564146731,9,36,The Know-It-All's Guide to Life: How to Climb Mount Everest Cure Hiccups Live to 100 and Dozens of Other Practical Unusual or Just Plain Fantastical Things,John T. Walbaum,2003,Career Press, taiwan
1903,1565115228,10,36,Pretty Good Joke Book: A Prairie Home Companion (Prairie Home Companion),Garrison Keillor,2001,Highbridge Audio, taiwan
1903,1565840968,6,36,\I Won't Learn from You\: And Other Thoughts on Creative Maladjustment,Herbert Kohl,1995,New Press, taiwan
1903,157322829X,10,36,Coercion: Why We Listen to What \They\ Say,Douglas Rushkoff,2000,Riverhead Books, taiwan
1903,1573922110,10,36,Think to Win: The Power of Logic in Everyday Life,S. Cannavo,1998,Prometheus Books, taiwan
1903,1585420611,10,36,Women Can't Hear What Men Don't Say: Destroying Myths Creating Love,Warren Farrell Ph.D.,2000,Jeremy P. Tarcher, taiwan
1903,185788292X,9,36,Survival Kit for Overseas Living: For Americans Planning to Live and Work Abroad,L. Robert Kohls,2001,Nicholas Brealey Intercultural, taiwan
1903,B0000DAPP1,5,36,Discover Your Genius: How to Think Like History's Ten Most Revolutionary Minds,Michael J. Gelb,2002,HarperCollins, taiwan
1918,1841492086,8,23,The Portable Door,Tom Holt,2004,Orbit Book Co., united kingdom
1928,1563521024,5,17,You're Not a Kid Anymore When...,Jeff Foxworthy,1993,Longstreet Press, usa
1990,8532501192,5,32,As valkÃ­rias,Paulo Coelho,1992,Rocco, brazil
1990,8570070063,9,32,A corrente de Trewis Scott,Roberto Schneider,1985,NÃ³rdica, brazil
1990,8585622032,7,32,Bola da vez: Romance policial (ColeÃ§Ã£o Romance policial brasileiro),Muniz SodrÃ©,1993,Notrya Editora, brazil
1995,8485229606,5,59,La crÃ³nica del PerÃº (CrÃ³nicas de AmÃ©rica),Pedro de Cieza de LeÃ³n,1984,Historia 16, spain
2009,071411393X,9,31,The Celts Activity Book,British Museum,2000,Parkwest Publications, germany
2009,087226002X,7,31,Celtic Mythology (Library of the World's Myths and Legends),Proinsias Mac Cana,1985,Peter Bedrick Books, germany
2009,1555910408,8,31,Keepers of the Earth Teachers Guide,Michael J Caduto,1988,Fulcrum Publishing, germany
2024,1555831753,5,34,The Trouble With Harry Hay: Founder of the Modern Gay Movement,Stuart Timmons,1990,Consortium Book Sales &amp; Dist, usa
2024,1560238763,8,34,Reviving the Tribe: Regenerating Gay Men's Sexuality and Culture in the Ongoing Epidemic (Haworth Gay &; Lesbian Studies),Eric E. Rofes,1995,Haworth Press, usa
2024,1565842103,8,34,A Queer Reader,Patrick Higgins,1994,New Press, usa
2024,1895857058,9,34,On the Safe Edge: A Manual for SM Play,Trevor Jacques,1993,Alternate Sources, usa
2030,006251279X,10,31,The Pilgrimage,Paulo Coelho,1995,HarperSanFrancisco, usa
2030,044020562X,10,31,One,Richard Bach,1989,Dell, usa
2030,067084487X,10,31,The Stinky Cheeseman and Other Fairly Stupid Tales (Caldecott Honor Book),Jon Scieszka,1993,Viking Books, usa
2030,1561706213,10,31,Adventures of a Psychic: The Fascinating Inspiring True-Life Story of One of America's Most Successful Clairvoyants,Sylvia Browne,1998,Hay House, usa
2030,1561707236,10,31,Soul's Perfection (Journey of the Soul),Sylvia Browne,2000,Hay House, usa
2030,1561707244,10,31,The Nature of Good and Evil (Journey of the Soul Series Book 3),Sylvia Browne,2001,Hay House, usa
2030,1563054671,10,31,The Little Zen Companion,David Schiller,1994,Workman Publishing, usa
2030,1577310454,10,31,Maps to Ecstasy: A Healing Journey for the Untamed Spirit,Gabrielle Roth,1998,New World Library, usa
2030,1577311868,10,31,Developing Intuition: Practical Guidance for Daily Life,Shakti Gawain,2001,New World Library, usa
2030,1880032627,10,31,Creative Visualization: Use the Power of Your Imagination to Create What You Want in Your Life,Shakti Gawain,1995,New World Library, usa
2030,1882591275,5,31,Write from the Heart: Unleashing the Power of Your Creativity,Hal Zina Bennett,1995,Pub Group West, usa
2033,043935806X,9,27,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling,2003,Scholastic, usa
2033,051513628X,6,27,Key of Light (Key Trilogy (Paperback)),Nora Roberts,2003,Jove Books, usa
2033,1556432151,10,27,The Vaccine Guide: Making an Informed Choice,Randall Neustaedter,1996,North Atlantic Books, usa
2033,1558506438,9,27,The Everything Games Book: Hundreds of Classic Games for All Ages (The Everything),Tracy Fitzsimmons,1996,Adams Media Corporation, usa
2033,1559274581,7,27,James Herriot's Animal Stories,James Herriot,1997,Audio Renaissance, usa
2033,156305700X,7,27,Really Important Stuff: My Kids Have Taught Me,Cynthia Copeland Lewis,1994,Workman Publishing, usa
2033,1891400495,10,27,A Simple Choice : A Practical Guide to Saving Your Time Money and Sanity,Deborah Taylor-Hough,2000,Champion Press Ltd, usa
2036,1573229326,9,49,How to Be Good,Nick Hornby,2002,Riverhead Books, usa
2074,844140898X,8,35,Fronteras de Lo Imposible,Iker Jimenez,2001,Edaf, spain
2084,8420443026,8,21,La educaciÃ³n de un hada,Didier Van Cauwelaert,2001,Santillana USA Publishing Company, spain
2084,8420483885,7,21,El club Dumas (ediciÃ³n en espaÃ±ol),Arturo Perez-Reverte,1999,Alfaguara Ediciones S.A. (Spain), spain
2084,843396951X,7,21,13 99 Euros,Frederic Beigbeder,2002,Anagrama, spain
2084,8434845091,6,21,Falso Movimiento (Gran Angular),Alejandro Gandara,1998,Ediciones SM, spain
2084,8440616368,9,21,Ocho El,Katherine Neville,1991,Grupo Zeta, spain
2084,8440682441,6,21,El Circulo Magico,Katherine Neville,1998,Ediciones B, spain
2084,8474448174,7,21,Mitologia - Guia Ilustrada de Mitos del Mundo,Roy Willis,1997,Debate, spain
2084,8477021473,8,21,Pozo y El Pendulo y Otras Historias Espeluzna,Edgar Allan Poe,1998,Valdemar, spain
2084,8478886818,8,21,Mi Gato Angus El Primer Morreo Y El Pasta,Louise Rennison,2002,Distribooks, spain
2084,8484500020,8,21,LA Tabla De Flandes,Arturo Perez Reverte,2003,Distribooks, spain
2084,8484509125,6,21,El Ultimo Adios,Mary Higgins Clark,2002,Distribooks, spain
2103,014029645X,10,43,Sherlock Holmes and the Rune Stone Mystery (Sherlock Holmes Mysteries (Penguin)),Larry Millett,2000,Penguin Books, usa
2103,068486780X,8,43,Between Silk and Cyanide: A Codemaker's War 1941-1945,Leo Marks,2000,Free Press, usa
2106,081297106X,6,44,Reading Lolita in Tehran: A Memoir in Books,Azar Nafisi,2003,Random House Trade Paperbacks, usa
2134,1556590415,6,35,The Book of Questions,Pablo Neruda,1991,Consortium Book Sales &amp; Dist, usa
2134,1885171013,7,35,Soulwork: Clearing the Mind Opening the Heart and Replenishing the Spirit,Bettyclare Moffatt,1994,Wildcat Canyon Press, usa
2152,037542217X,7,1,The Kalahari Typing School for Men : More from the No. 1 Ladies' Detective Agency,Alexander McCall Smith,2003,Pantheon, usa
2155,8421615386,6,18,El Tiempo y la Promesa,Concha Lopez Narvaez,1990,Lectorum Publications, spain
2170,3442429439,7,29,Die geheime Geschichte.,Donna Tartt,1995,Goldmann, germany
2179,096265342X,9,30,Principia Discordia,Omar K. Ravenhurst,1991,Illuminet Press, usa
2179,1565926994,8,30,Programming the Perl DBI,Alligator Descartes,2000,O'Reilly, usa
2179,1566393523,8,30,The Feel of Silence (Health Society and Policy),Bonnie Poitras Tucker,1995,Temple University Press, usa
2179,1931836876,9,30,Stealing the Network: How to Own the Box,Ryan Russell,2003,Syngress, usa
2189,2070423158,9,24,L'InvitÃ?Â©,Roald Dahl,2002,Gallimard, canada
2189,2253182389,7,24,Meurtres en soutane,P.D. James,2003,Le Livre de Poche, canada
2197,1550223968,8,26,Too Close to the Falls: A Memoir,Catherine Gildiner,1999,Independent Pub Group, canada
2203,014043187X,7,40,The Picture of Dorian Gray (Penguin Classic),Oscar Wilde,1985,Penguin Books, united kingdom
2224,2070374637,7,23,L'Ami retrouvÃ?Â©,Fred Uhlman,1983,Gallimard, france
2238,034536662X,10,34,Jacob the Baker: Gentle Wisdom For a Complicated World,Noah benShea,1990,Ballantine Books, usa
2276,031209261X,10,46,Conduct Unbecoming,Randy Shilts,1993,St Martins Pr, usa
2276,034528643X,8,46,Alchemy and Academe,Anne McCaffrey,1979,Del Rey Books, usa
2276,038072880X,9,46,High Crimes,Joseph Finder,2002,Avon, usa
2276,044173684X,8,46,Runes,Richard Monaco,1984,Ace Books, usa
2276,044921852X,9,46,Angel Eyes,Eric Lustbader,1993,Fawcett Books, usa
2276,055323577X,7,46,The Seeding,David Shobin,1985,Bantam Books, usa
2276,082171306X,6,46,Personal Habits,Shannon Lewis,1984,Kensington Pub Corp (Mm), usa
2276,089529768X,8,46,Lick the Sugar Habit,Nancy Appleton,1996,Avery Publishing Group, usa
2276,1556111401,6,46,Intimate Evil: A Novel,Paul Reidinger,1989,Penguin USA, usa
2276,1556522347,8,46,Your Second Pregnancy: What to Expect This Time,Katie Tamony,1995,Chicago Review Press, usa
2276,1559723009,10,46,Martina: The Lives and Times of Martina Navratilova,Adrianne Blue,1995,Carol Publishing Corporation, usa
2276,1562059513,10,46,Inside Adobe(R) Photoshop(R) 5 (Limited Edition),Gary David Bouton,1998,New Riders Publishing, usa
2276,1893224902,10,46,When You Ride Alone You Ride With Bin Laden: What the Government Should Be Telling Us to Help Fight the War on Terrorism,Bill Maher,2003,New Millennium, usa
2276,345245504,10,46,7 Per-Cent Solution,Meyer,1975,Not Avail, usa
2313,034545104X,5,23,Flesh Tones: A Novel,M. J. Rose,2002,Ballantine Books, usa
2313,1558850481,6,23,Zoot Suit and Other Plays,Luis Valdez,1992,Arte Publico Press, usa
2336,1573228745,9,17,Innocence,Jane Mendelsohn,2001,Riverhead Books, usa
2337,1880089858,10,34,Woman Thou Art Loosed: Healing the Wounds of the Past,T. D. Jakes,1994,Bethany House Publishers, usa
2345,1844262553,9,55,Free,Paul Vincent,2003,Upfront Publishing, united kingdom
2351,3462029916,5,24,Wie Ich Einmal Die Welt Rettete (Beck-Texte Im Dtv),Ahne,2001,Kiepenheuer &amp; Witsch GmbH &amp; Co. KG Verlag, germany
2358,055325636X,7,23,Terror on Kabran (Escape from Tenopia No 3),Richard Brightfield,1986,Bantam Books, usa
2358,059033560X,6,23,Dear Dr. Dynamite,Harvey R. Greenberg,1986,Scholastic, usa
2406,3442727758,5,48,Das letzte Konzert.,Bruce Alexander,2001,Btb Bei Goldmann, germany
2406,3499431009,8,48,Finstere GrÃ?Â¼nde.,Colin Dexter,1993,Rowohlt Tb., germany
2406,3746618959,5,48,Sommer Ende Zwanzig.,Claudio Paglieri,2003,Aufbau Tb, germany
2415,3596270952,9,33,Tod eines Handlungsreisenden.,Arthur Miller,1986,Fischer (Tb.) Frankfurt, germany
2415,3596271088,8,33,Hexenjagd. Ein Drama in 2 Akten.,Arthur Miller,1984,Fischer (Tb.) Frankfurt, germany
2416,8477204055,7,21,El caballero de la armadura oxidada,Robert Fisher,2000,Obelisco, spain
2417,051513290X,7,35,Summer of Storms,Judith Kelman,2002,Jove Books, usa
2437,051512317X,7,45,Rising Tides,Nora Roberts,2001,Jove Books, usa
2439,080215185X,9,26,Teach Us to Outgrow Our Madness,Kenzaburo Oe,1977,Grove Press, usa
2473,1556614438,10,31,Fire by Night (Refiner's Fire 2),Lynn N. Austin,2003,Bethany House Publishers, usa
2499,080213825X,5,49,Four Blondes,Candace Bushnell,2001,Grove Press, usa
2503,1400034779,7,36,The No. 1 Ladies' Detective Agency (Today Show Book Club #8),Alexander McCall Smith,2003,Anchor, united kingdom
2506,8432227587,7,50,UN Reparti De Asesinos,Sidney D. Kirkpatrick,2003,Planeta Pub Corp, spain
2515,8466307982,7,38,La joven de la perla,Tracy Chevalier,2002,Santillana USA Publishing Company, spain
2520,8466301151,10,42,Ella maldita alma,Manuel Rivas,2002,Punto de Lectura, spain
2545,3499123665,5,48,Die Hexen von Eastwick. Roman.,John Updike,1987,Rowohlt Tb., germany
2549,2020482363,7,31,Sans nouvelles de Gurb,Eduardo Mendoza,2001,Seuil, france
2549,2253057835,6,31,La Contrebasse,Patrick SÃ?Â¼skind,1992,LGF, france
2597,006018700X,8,29,Design for Dying,Timothy Leary,1997,HarperSanFrancisco, usa
2622,030681188X,10,41,How to Lose Friends &; Alienate People,Toby Young,2002,DaCapo Press, usa
2622,088064219X,8,41,The Private Life of Kim Philby: The Moscow Years,Rufina Philby,2000,Fromm Intl, usa
2622,1904095399,5,41,Who Was Dr.Charlotte Bach?,Francis Wheen,2002,Short Books London, usa
2688,3423085711,5,16,Catherine Lady wider Willen. Sonderausgabe.,Karen Cushman,2002,Dtv, germany
2719,038072345X,5,37,Anno Dracula,Kim Newman,1994,Harper Mass Market Paperbacks, usa
2738,8817521620,7,32,Lettera a mio figlio sul Sessantotto,Mario Capanna,1998,Rizzoli, italy
