user_id,business_id,stars,review_days_since,name,review_count,user_days_active,useful,funny,cool,fans,average_stars,name_business,city,state,categories,stars_business,review_count_business,label
WNAplpWkBfJo756YyIJeQg,IAyHcNx5IHoLf3V4dlgFCw,5,3762,George,37,4035,0,0,0,0,3.67,Pagoda Noodle Cafe,Philadelphia,PA,"Restaurants, Food, Specialty Food, Chinese",3,100,1
7ziWZULyiZv2TesYNMFf4g,EtKSTHV5Qx_Q7Aur9o4kQQ,4,4638,Linda,1786,5252,0,0,0,56,3.74,Village Whiskey,Philadelphia,PA,"Bars, Nightlife, Whiskey Bars, Burgers, Restaurants, American (New)",4,1553,1
4Hsj1SRUy8jvZEQtM1yekw,x83J5JvK8BxYd3vs9gAPqQ,5,3656,Michael,70,4435,0,0,1,1,3.37,Unplugged,Tucson,AZ,"Restaurants, Bars, Tapas Bars, Nightlife, Wine Bars",4.5,41,1
nNirBL7mb69sWk_OrdHGAg,iDGohK_mkqnAfLeWC4P4TQ,5,2682,Taylor,12,3179,0,0,1,0,4.08,51st Deli,Nashville,TN,"Restaurants, Mexican, Delis, Breakfast & Brunch, Food, Grocery, Sandwiches, Tacos",4.5,164,1
1apGBB2xx4LAYxzYnXxsCQ,1QVB0_-piu0GXes87BXeGw,5,3025,Michelle,46,5109,0,0,0,0,4.66,Daddy Dawgs Hot Dogs & Ice Cream,Safety Harbor,FL,"Hot Dogs, Ice Cream & Frozen Yogurt, Restaurants, Food",4.5,84,1
REFGsoLynoBWxdTEJeXYfw,x8GM0uhLh90Vhbvn4WZVdQ,4,4556,Greg,918,5901,1,0,0,26,3.34,Henry's Cafe,Pottstown,PA,"Restaurants, American (New)",4.5,38,1
VTHNbsEN_tmd7_--2Wv6LQ,6x6rR-SErwOo3xF2AzXVHA,5,5078,Bethany,394,5194,1,0,1,15,3.79,Newfields: A Place for Nature and the Arts,Indianapolis,IN,"Shopping, Art Galleries, Venues & Event Spaces, Event Planning & Services, Active Life, Museums, Art Museums, Botanical Gardens, Arts & Entertainment, Parks",4.5,373,1
zDj-OYDs0dHjg2aXcVxD9A,pSmOH4a3HNNpYM82J5ycLA,5,2587,Kelsey,124,3989,0,0,0,3,4.15,The Pancake Pantry,Nashville,TN,"Restaurants, Sandwiches, Food, Breakfast & Brunch, Bakeries",4,2063,1
mVtmlFPxA8cBzhaumweIIA,W6fCMUR2snAavhovt_gsZA,5,4888,Doreen,387,5083,0,0,0,9,3.9,Dove Mountain Grill,Marana,AZ,"Food, Restaurants, American (New), Beer, Wine & Spirits",3.5,21,1
mzL0zHFGyd9866OUljq49g,dKfMKFaiHC_9XLHdqhFN2w,4,5400,Vinny,802,5798,1,1,3,96,4.06,The Sporting Club at the Bellevue,Philadelphia,PA,"Contractors, Active Life, Fitness & Instruction, Pickleball, Weight Loss Centers, Home Services, Health & Medical, Swimming Pools, Pilates, Gyms, Boot Camps",3.5,137,1
gGuAM6Cw1VXJGLssm24ehA,KCm9f7cROQ-f0iyYxFxQog,4,3036,Tiff,824,5981,0,0,0,99,3.27,Ace Hotel New Orleans,New Orleans,LA,"Hotels & Travel, Hotels, Event Planning & Services",3.5,265,1
CBh3LYwcZcHZ3HIN4x-nqg,jTI5Xjk27An8ceJ6VwpXiQ,4,3849,Nick,117,5147,0,0,0,2,3.7800000000000002,DoubleTree by Hilton Hotel Philadelphia Center City,Philadelphia,PA,"Hotels, Event Planning & Services, Caterers, Hotels & Travel",3,338,1
zPppqFOYFA-3V6BUDzj-rw,Dq1nXxrAHZQkiQuZWLajQA,5,3849,Zack,32,4401,3,0,1,2,4.69,Pawsitively Fintastic,Saint Louis,MO,"Pet Stores, Pet Services, Pets, Pet Sitting",3.5,25,1
DYpU_Tsoq34KU3ArYN2Mvg,vCHNWdW-ys-nWUx3Cpvk8Q,5,3884,Anna,6,4585,0,0,0,0,4,Swiss Haus Cafe & Pastry Bar,Philadelphia,PA,"Bakeries, Kosher, Food, Restaurants, Coffee & Tea",4,261,1
FxilrV5jGZKtFgry5Vrw7w,yS-A-mNVlFf5kbaC028KJw,4,3060,Dee,13,3060,0,0,0,0,3.92,City Putt,New Orleans,LA,"Mini Golf, Active Life",4,56,1
hgk6hlaIzwOyDfD5iN7wbw,XMnh6RVeJU71O7iWqX65dg,4,3721,Connie,23,4780,0,0,0,1,3.92,Hair Cuttery,Tampa,FL,"Hair Salons, Beauty & Spas",4,13,1
QuZKJnltihmZ8jhwfxPeJA,9uHEhLKTVXATCt7JSvUsCg,4,4091,Suzie,134,5812,1,0,1,11,3.84,John's Water Ice,Philadelphia,PA,"Local Flavor, Ice Cream & Frozen Yogurt, Food",4.5,274,1
koEq6ZZKJrzoK-qOh9sUgA,TKE2vn4IXGs-EGKRu2rGrQ,4,2825,Jillian,21,4970,0,0,0,0,3.56,Taqueria Dos Amigos,Spring City,PA,"Mexican, Restaurants",4.5,17,1
AZEdwdCs38zeHIO-xzMpfg,5JiFbBsbUdb-caBZWRyMSw,5,2652,Stacey,9,4369,0,0,0,1,4.73,The C House,Tampa,FL,"American (New), Nightlife, Bars, Restaurants",4,376,1
IE4xKfypWuM3eaaq5q9IxA,W4ZEKkva9HpAdZG88juwyQ,4,3262,Jason,1119,6430,2,0,0,101,4.14,Mr. B's Bistro,New Orleans,LA,"Bars, Breakfast & Brunch, Restaurants, Barbeque, Cajun/Creole, Cafes, Cocktail Bars, Nightlife",4,2064,1
xKsTgilmON3UrhEpM5Zl2Q,8uF-bhJFgT4Tn6DTb27viA,5,3313,Joshua,61,4703,0,0,0,1,4.1,District Donuts Sliders Brew,New Orleans,LA,"Food, Donuts, Burgers, American (Traditional), Coffee & Tea, Restaurants",4.5,2062,1
8BONrcRPZiPuuXPca1r22g,cAUe8LFnDjii_sx_4fRMaA,5,3360,Andrea,103,5255,0,0,1,2,3.92,Once Upon A Child - Reno,Reno,NV,"Fashion, Children's Clothing, Shopping",2.5,113,1
_yYnDNRcM2NOWrc7M3MkAA,6p07zfmJWvytr0paqpyvbg,5,3325,M.M.,36,3390,0,0,0,1,4.42,Layla's Honky Tonk,Nashville,TN,"Bars, Music Venues, Nightlife, Arts & Entertainment",4,194,1
ffZQsB0WMHYOkUYAOguaCA,lPrP8gnPk3496WYAZUI0YQ,4,5353,Sheldon,31,5738,2,1,2,2,3.77,El Tumi Peruvian Restaurant,Reno,NV,"Restaurants, Seafood, Peruvian, Latin American",3.5,83,1
5Y5KbsI5buMcNh2hTFaRpA,H8n6Eu17hyp9LHUi4cVN4w,5,5234,Marcia,798,5669,6,1,4,540,3.93,Olia Zavozina,Nashville,TN,"Bridal, Fashion, Women's Clothing, Men's Clothing, Shopping",5,5,1
MWxyukeYIxIbuzpciZNhXw,E1zhwfAhjdgWVmRj6mMBMw,4,3694,Lindsey,144,5370,1,0,0,1,3.2800000000000002,Cunetto's Corner Cucina,Edwardsville,IL,"Italian, Restaurants",3,17,1
uizYgLopFIh7fKT_GIXrxg,zFk38MOcCRPXf8Ul94vmSQ,5,3806,Anne,11,3809,0,0,0,0,3.93,Spatola's Pizza,Chalfont,PA,"Pizza, Restaurants",4,66,1
Jh-IkvHCi7RQ9oFFqkqGQw,VRnJgj0IvxoksHppE78X2Q,5,4367,Sandro,73,5868,0,0,0,1,4.3,Lee How Fook,Philadelphia,PA,"Dim Sum, Restaurants, Cantonese, Chinese",4,231,1
ZGeADClAxclbpafcqFHfhQ,2RD0hYJi10o8D6IWNaA_lw,5,2894,Laura Grace,27,3414,0,0,0,0,3.83,Sun Tan City,Brentwood,TN,"Spray Tanning, Tanning, Beauty & Spas",3,22,1
m2MoiB5lFK-nGwgaimEokw,pjb3xGA9ccjl49B5ERH46w,5,3303,Alan,24,3801,0,0,0,0,3.56,Carmelita's Mexican Restaurant,Largo,FL,"Restaurants, Mexican",3.5,108,1
6HEiMUvVgSmuXVWRPcpdeg,Wjutpifh3rVa7bS1UK3dmA,4,4144,Brett,92,5923,0,0,0,7,4.02,V Vegaz Style,Saint Louis,MO,"Nail Salons, Makeup Artists, Beauty & Spas, Barbers, Hair Salons, Blow Dry/Out Services",4.5,190,1
k3LL4h53xyWJ-qj_u6XzrQ,sQPNcVLTkI0s6mpNiBEVdg,5,3446,Jeff,46,5488,3,1,2,3,4.45,Knockouts Bar and Hookah Lounge,Reno,NV,"Food, Chicken Wings, Shopping, Burgers, Pizza, Hookah Bars, Beer, Wine & Spirits, Nightlife, Bars, Sports Bars, Restaurants, Cannabis Dispensaries",3.5,18,1
OWnXsnsaWPrNlF_X_CtNfQ,0hIXH9jMdHov1VrLC8ujUg,5,3060,Ben,129,4371,0,0,0,3,4.74,Al's Finger Licking Good Bar-B-Que,Tampa,FL,"American (Traditional), Southern, Barbeque, Restaurants",4.5,409,1
PIwjgeAFanxm_5toDNKOUA,mQvRi0nm84Www71d4qOheQ,5,5446,Christopher,37,6290,3,3,3,2,3.66,Ekta Indian Cuisine,Bryn Mawr,PA,"Seafood, Vegetarian, Restaurants, Indian",4,193,1
CW1tQLNVw2Hz8Y6oLv9Ulg,K96G6_BqFbm5iGTzh85-bQ,4,2748,Stephanie,6,4336,1,0,0,0,4.67,Ashley HomeStore,Edwardsville,IL,"Home & Garden, Mattresses, Furniture Stores, Shopping, Home Decor",2.5,54,1
e2sJeAXWdiGgQfIJfEQZ7w,uW8L6awmCyjovD9OhWPo7g,5,4859,Emily,67,5284,1,0,0,5,4.31,Casa Video,Tucson,AZ,"Books, Mags, Music & Video, Shopping, Videos & Video Game Rental",4.5,151,1
FuIcl7cFhriaetYDHWb7zQ,1Pxg1AMf0rEn9QF__ZYoWw,4,4390,Kelly,21,4506,0,0,0,1,3.71,Samurai Sushi,Nashville,TN,"Japanese, Restaurants, Sushi Bars",4,367,1
fnBAgDX4D9mNgQZsjFCoog,KA9WEoGHr9Ae0pFXZqzylQ,4,7034,James,162,7034,0,0,0,7,3.74,Rue 13,Saint Louis,MO,"Dance Clubs, Sushi Bars, Restaurants, Bars, Nightlife, Lounges",3.5,28,1
kY-_Rv-hgEBcHlgfI9YOyg,R7t3bFG3EoDM0szXDmp09w,5,4980,Chris,68,5083,1,0,0,2,4.07,Casas Adobes Oral & Maxillofacial Surgery,Tucson,AZ,"Doctors, Oral Surgeons, Health & Medical, Cosmetic Dentists, Dentists, General Dentistry, Cosmetic Surgeons",4.5,15,1
3OqxA81B45WEvOpZJ0SukA,mNNBDRkF0c2oGdeKVpv8rA,5,4638,Crys,53,4802,0,1,1,2,3.77,The Duke Barber,Philadelphia,PA,"Beauty & Spas, Barbers",4,54,1
rBoSdEppnULJNe1O7t1uog,dBCNUSbz5-8nQNrxWo5deg,5,3013,Patrice,22,3226,1,0,0,0,4.26,Blue Sage Vegetarian Grille,Southampton,PA,"Restaurants, Vegan, Vegetarian",4.5,572,1
E-Rsb-eqtAr-7J2V25YXUw,34Eqv8jXgxg_EEwcsNgeeg,5,4858,Rebecca,29,5290,0,0,0,3,3.79,Backyard Bowls,Santa Barbara,CA,"Health Markets, Coffee & Tea, Ice Cream & Frozen Yogurt, Restaurants, Juice Bars & Smoothies, Breakfast & Brunch, Food, American (New), Specialty Food",4,659,1
3YJ2PeLugInGmmOWVzlUlA,x0cURtj_r_ysb1zk5-jhDw,5,4945,Trena,142,5346,1,0,0,11,4.05,Pence Family Dentistry,Fishers,IN,"Health & Medical, Oral Surgeons, Cosmetic Dentists, Dentists, Periodontists, Orthodontists, General Dentistry",5,12,1
sbM-sTKfc2F7ScFj8QWLEQ,AzseSGgDC6bVtMPEYo1CNQ,5,2800,K,17,4636,0,0,0,0,3.2800000000000002,Creole Creamery,New Orleans,LA,"Food, Ice Cream & Frozen Yogurt",4.5,921,1
ylPlDjWktCQ4QQLYEG5d-A,YE3E3nFsPo0O7gpMpOL18A,5,2847,Seth,22,4280,0,1,0,0,3.17,T J Courtney's Restaurant and Catering,Mt Juliet,TN,"Restaurants, Burgers, Pizza, Sandwiches, Southern, American (Traditional), Comfort Food",3.5,112,1
6wRHe58b9X1mP7C86agykw,8uF-bhJFgT4Tn6DTb27viA,5,2736,Nicole,43,3827,0,0,0,0,4.68,District Donuts Sliders Brew,New Orleans,LA,"Food, Donuts, Burgers, American (Traditional), Coffee & Tea, Restaurants",4.5,2062,1
h8zf3ABs1ZBfxtJjPrs__w,hFa7UxRZgJDQJ3UBhQsu9A,5,3059,Christine,16,4640,0,0,0,0,4.5,Piccolina Toscana,Wilmington,DE,"Restaurants, Italian, Nightlife, Bars",3.5,99,1
Qx-5FRNpL14H2TtIKmB1kA,GfqPAxmkQQXFXAJ63aJUiA,4,6430,Robert,1326,6508,1,0,1,71,3.18,Indiana Repertory Theatre,Indianapolis,IN,"Nightlife, Performing Arts, Arts & Entertainment",4.5,110,1
#NAME?,PdMXmOWDRHICAx6SLgu1dQ,4,2736,Devangi,16,3082,0,0,0,0,4,24,Philadelphia,PA,"Italian, Bars, Restaurants, Nightlife, Wine Bars, Breakfast & Brunch",3.5,111,1
ZM-1-RcIAOmkFRe8ikS6Kw,J-ciDDEdIHMcChGIyKZnOg,5,2587,Cindy,41,2873,0,0,0,0,4.12,Cake Life Bake Shop,Philadelphia,PA,"Caterers, Cafes, Event Planning & Services, Food, Cupcakes, Bakeries, Restaurants, Desserts",4.5,241,1
7ak3aAtwAA9BurJ0Xx3OUA,Z8uwE4woiskwAWLyPTs5lw,5,5353,Nancy,13,5396,2,1,1,1,4.23,Salon L Manayunk,Philadelphia,PA,"Health & Medical, Hair Salons, Day Spas, Beauty & Spas, Reflexology, Massage",4,163,1
jOLdczkaKqfaFb_a_0A6CA,7clCBgNbd-x2Wj96lZ6Mjw,5,2989,Lisa,125,3788,0,0,0,14,4.72,Bier Brewery and Tap Room,Indianapolis,IN,"Food, Beer, Wine & Spirits, Breweries",4.5,139,1
h59iX3YOfP1laPF000BV0Q,8uF-bhJFgT4Tn6DTb27viA,4,3789,Liz,179,5207,1,1,1,8,3.88,District Donuts Sliders Brew,New Orleans,LA,"Food, Donuts, Burgers, American (Traditional), Coffee & Tea, Restaurants",4.5,2062,1
EogQigdKbhALDGTGfy2_8w,t5Ca7rn3NsjfZcpfbhRZKA,5,3498,Jeannette,26,3503,0,0,0,0,3.24,Beaucoup Juice,New Orleans,LA,"Acai Bowls, Shaved Ice, Coffee & Tea, Juice Bars & Smoothies, Party & Event Planning, Event Planning & Services, Food, Local Flavor, Ice Cream & Frozen Yogurt",4,46,1
b2YL4kdvU7Nx8mMhqfyXgg,tCLAeZsjXFG9RumJ4Hn0Kw,5,5351,Yohann,186,5481,4,2,1,4,4.04,Maru Global,Philadelphia,PA,"Restaurants, Japanese",3.5,72,1
WHGjqjqBFXkFyF8UjXwP8Q,MjZQqZAmJeMco_Vq-Y9h-g,4,3849,Scott,365,5033,0,0,0,15,3.91,Starbucks,Carmel,IN,"Food, Coffee & Tea",3,33,1
UnfeDunSlKcxvy2LPlzYBQ,vN6v8m4DO45Z4pp8yxxF_w,5,2702,Joshua,90,4424,0,0,0,0,4.6,Surrey's Café & Juice Bar,New Orleans,LA,"Vegetarian, Restaurants, Breakfast & Brunch, Cafes, Juice Bars & Smoothies, Sandwiches, Food",4.5,2084,1
7iCjHZY74yCEF-Eajx5sIA,#NAME?,5,2702,John,25,4535,0,0,0,0,4.43,Chris's Sandwich Shop,Ardmore,PA,"American (Traditional), Restaurants, Pizza, Sandwiches, Meat Shops, Food, Wraps, Delis, Specialty Food, Salad",4.5,32,1
v42EJqlV9-Z8OzUwH4-nGg,kqAa2CtPGA-QsZhhbzpzUQ,4,3445,Abe,33,4590,0,0,0,0,2.83,Blu Fig,Nashville,TN,"Mediterranean, Food, Restaurants, Juice Bars & Smoothies, Middle Eastern",4,118,1
rDqapmGz04gIUH-mecYrJQ,UvkcB1iSZBdcJ-DE1z7YcQ,4,4221,Nicole,1852,6160,0,0,0,98,3.91,National Car Rental,Boise,ID,"Hotels & Travel, Car Rental",2.5,21,1
7ImiUUDPY4NjZgWFVrBn0A,iDGohK_mkqnAfLeWC4P4TQ,5,2725,Lauren,11,3708,1,0,0,0,4.64,51st Deli,Nashville,TN,"Restaurants, Mexican, Delis, Breakfast & Brunch, Food, Grocery, Sandwiches, Tacos",4.5,164,1
fKXohnXgbxNEVgsAwpl9_w,t-bcEvAM8oE92tm9HBr7wQ,4,3411,Tasha,659,3876,2,0,1,106,4.01,Petra Restaurant,Tampa,FL,"Middle Eastern, Specialty Food, Halal, Food, Ethnic Food, Imported Food, Restaurants",4,160,1
36csViAqVU_CDkFNN3ySOw,_rLyUxKd3oIi-bZPSzottg,4,4482,Kevin,111,6206,2,0,0,7,4.39,Haslam's Book Store,St Petersburg,FL,"Bookstores, Shopping, Books, Mags, Music & Video, Used Bookstore",4,111,1
4DdswdErXZj_imHuCSeXdA,#NAME?,4,3336,Lisa,287,4992,0,0,0,18,4.02,Federal Donuts,Philadelphia,PA,"Restaurants, Donuts, Chicken Wings, Food, Coffee & Tea",4,321,1
rZyck_jUNbNkmRfZlRaeGw,Sh5x88Ty9NGgMvLoIKxAiQ,5,2489,Richard,265,3907,0,0,2,7,4.22,Ole Red,Nashville,TN,"Bars, Nightlife, Restaurants, Music Venues, American (New), Arts & Entertainment, Event Planning & Services, Southern, Venues & Event Spaces",3.5,629,1
l0K4RXceNfD81RFrKItDxQ,o9Gru-QFoxGK26FSWRCLXA,5,2482,Raymond,163,5283,1,0,0,2,4.19,National Car Rental,Philadelphia,PA,"Hotels & Travel, Car Rental",3.5,160,1
NEnjlrr2ozU4FMmXup88wA,T5f-IRQWQYgFQbgO_kVkvg,4,3292,Denise,119,6030,1,0,0,14,3.94,Northbrook MarketPlace,West Chester,PA,"Breakfast & Brunch, American (Traditional), Restaurants, Local Flavor, Event Planning & Services, Bakeries, Food, Delis, Donuts, American (New), Caterers, Ice Cream & Frozen Yogurt, Desserts",4,60,1
J06FSIiBAYknk9N1J_hjRA,Birks4csk8zknL5a5QCiow,5,4072,Tonii,85,5369,1,0,0,1,3.05,Mello Freeze,East Saint Louis,IL,"Ice Cream & Frozen Yogurt, Food",5,5,1
YftKeBGd7sZNNqQaC5JK2g,xJyp6RLqNRv3tSu6njPKxQ,5,3082,Melissa,188,5115,0,0,0,17,4.11,World of Beer,Exton,PA,"Nightlife, Pubs, American (Traditional), Restaurants, Bars",3,208,1
vYhw0c8mVyPuMy21OKS6Sg,xCXGV3wEvYd4xBGx8ZRFQA,4,4109,D,23,4416,0,1,0,2,3.52,La Va Cafe,Philadelphia,PA,"Restaurants, Breakfast & Brunch, Coffee & Tea, Salad, Food, Mediterranean",3.5,201,1
HxdiIx27kTDk8Htjj99_fQ,T-uphPk44OFt6sR8F-0uHA,4,3213,Donnie,228,4145,0,0,0,11,3.56,Iron Hill Brewery & Restaurant,Voorhees,NJ,"American (New), Food, Restaurants, American (Traditional), Breweries",3.5,289,1
afGccMxMBgLD4i-8EUE06w,zVoxVPHEt11_0GzqNuT2ZQ,4,4751,Sarah,446,6575,1,0,1,10,3.35,Home Wine Kitchen,Saint Louis,MO,"Restaurants, American (New)",4,186,1
J-9MFFHWDgreAWoZW-oeoA,dBCNUSbz5-8nQNrxWo5deg,5,3470,Bruce,45,5171,2,1,0,0,3.3,Blue Sage Vegetarian Grille,Southampton,PA,"Restaurants, Vegan, Vegetarian",4.5,572,1
Pv_ej8xzMvBijfd96gQ18A,ixsljpxu56VCTtayIELqUg,4,3950,David,212,4270,2,0,0,23,4.24,Tokyo Sushi,Wilmington,DE,"Sushi Bars, Restaurants",3.5,17,1
B4OSQb8hu_CnM99yLa0O7A,oaboaRBUgGjbo2kfUIKDLQ,4,3965,Amy,331,5814,0,0,0,12,3.88,Mike's Ice Cream,Nashville,TN,"Ice Cream & Frozen Yogurt, Coffee & Tea, Restaurants, Sandwiches, Food",4.5,593,1
dqucQwA-CHWhUczwqIxKKg,94T-JvAH2dq64yh4Eqzhkw,4,3600,Dee,956,5503,4,0,3,176,4.13,Dominic's,Media,PA,"Bars, Pubs, Sandwiches, Nightlife, Restaurants",3.5,24,1
6VjLDddIe4N3vZbtSNww8g,mLNSOU8Ki0Fm09xd6ZKkcA,5,3644,Shelby,40,3747,1,0,0,3,4.5,Timpano Hyde Park,Tampa,FL,"Music Venues, Bars, Restaurants, Italian, Steakhouses, Nightlife, Arts & Entertainment, Cocktail Bars",3.5,380,1
WQ-_hGAsrAeR9QrZ4HH2lw,pSmOH4a3HNNpYM82J5ycLA,4,6628,J,57,6892,0,0,0,3,3.93,The Pancake Pantry,Nashville,TN,"Restaurants, Sandwiches, Food, Breakfast & Brunch, Bakeries",4,2063,1
aNQbSHXOPjGUO6kKP2dOkQ,ULbd1Bjuvns732BhhWJv3Q,4,3557,Lucy,57,4516,1,0,0,1,4.13,Scream-A-Geddon,Dade City,FL,"Arts & Entertainment, Amusement Parks, Haunted Houses, Kids Activities, Active Life",4,119,1
XCYKPKGS-iN6VAsg5gT5GA,6mCsrUp9Vl4iXMbOxWtVjA,5,3024,Danny,16,4298,0,0,0,3,4.24,Dosa Hut Indian Grill,Nashville,TN,"Restaurants, Indian",4,99,1
S7566XEwaBZcSvbsTtQt0Q,k3CjpU8COgn--pueiZm3XA,5,4242,David,10,4406,0,0,0,0,4.1,La Monarca,Saint Louis,MO,"Mexican, Restaurants",4,44,1
TySR3LJ9RtwmBAHHTL9JJQ,ixPTo6Hum7nNZ7A4VPhTXg,4,4556,Paul,26,5081,0,0,0,1,4.04,Brick House Tavern + Tap,Tampa,FL,"Restaurants, Burgers, American (Traditional), Bars, Pubs, Nightlife",3.5,561,1
bDNF2TBsTXSV8DjvQzpU0w,14ZGwnDyydXdSBsLXpSUrA,5,4367,Antoni,14,4385,1,0,0,0,4.71,Vientiane Café,Philadelphia,PA,"Vietnamese, Restaurants, Food, Thai, Coffee & Tea, Laotian",4,304,1
Wc00pnExYUvFNoHmSXm7Qw,2bl6G1zgXUHbMGwEocqMSg,5,3303,David,13,3630,0,0,0,0,4.4,Daves Dogs - Cart,Santa Barbara,CA,"Food Stands, Food, Hot Dogs, Street Vendors, Restaurants",5,156,1
rEbxP_j9x-ftoGjf0ylLsQ,EP8aZWRSxrGgpp86cpXFuw,5,5305,Danny,18,5399,0,0,0,1,3,Mongolian of Eagle,Eagle,ID,"Mongolian, Restaurants",4,45,1
mEFd54zhesR6Xcalaui5SQ,FHNIvNgh3fS7VZQq2Y3dsA,5,2954,Rachael,7,3917,0,0,0,0,5,Cheu Noodle Bar,Philadelphia,PA,"Asian Fusion, Tapas/Small Plates, American (New), Restaurants, Vietnamese, Korean, Noodles, Ramen, Japanese",4,818,1
35Y8Ry4tvwfqpWAo9On9yQ,8ZxrekldhUOBA45uGOtIww,5,2736,Diana,13,3698,1,0,0,1,3.07,Barbers Club of Cherry Hill,Cherry Hill,NJ,"Beauty & Spas, Barbers",4,73,1
HT8fywuIwxjT3fcWpYGrtw,K1r1fGmCbrmC_V6Aj22Zew,4,3484,Susan,614,3726,0,0,0,43,4.23,Village Bakehouse,Tucson,AZ,"Bakeries, Restaurants, Food, Breakfast & Brunch, Sandwiches",4,296,1
j-aNImfMclAkAcu5VfXdNg,gfPDLZimZu1NtBIDbeXetg,5,3656,Rosie,54,5151,3,0,1,6,3.69,Nirvana Indian Bistro,Lafayette Hill,PA,"Restaurants, Indian",4.5,188,1
cUk4n3GMShdIr5pLyt9PFQ,F8yozE3NWnImNApHO347gQ,5,5902,Susan,241,6142,2,2,2,19,3.9,Marrakesh,Philadelphia,PA,"Restaurants, Mediterranean, Moroccan",4.5,659,1
rPm5hIHUDOWDzYRzKtsW9A,gebiRewfieSdtt17PTW6Zg,4,5235,Clau,29,5235,0,0,0,1,4.39,Hibachi Steak House & Sushi Bar,Santa Barbara,CA,"Steakhouses, Sushi Bars, Restaurants, Japanese",3.5,488,1
mTIr1K3EOOxK2tccjxxv6w,85-swIyLL-r4Fm5MmCvR9A,5,3669,Dave,13,3777,0,0,0,0,4.71,Ronnie Pastrami's Deli and Catering,Pinellas Park,FL,"Delis, Breakfast & Brunch, Sandwiches, Caterers, Event Planning & Services, Restaurants",4,71,1
mDFeDwPLtG2TERrsR9kudw,M0r9lUn2gLFYgIwIfG8-bQ,4,5014,Lupe,436,6141,5,2,3,23,3.68,Baileys' Range,Saint Louis,MO,"Ice Cream & Frozen Yogurt, Burgers, Food, Nightlife, Beer Bar, Bars, Restaurants",3.5,1567,1
uFJi0eJJTQmuRuoviqBTfA,zwTmOj4B_OVPMTMYijQiKg,4,5269,Joli,16,5711,1,0,1,2,4.44,Queen Sheba,Philadelphia,PA,"Nightlife, Restaurants, Sports Bars, Bars, Ethiopian",4,64,1
#NAME?,rQW9iupvhk6ScPn2VPNLVQ,5,4336,Ravi,47,5782,1,0,0,1,4.71,Octopus Falafel Truck,Philadelphia,PA,"Food Trucks, Falafel, Food Stands, Food, Mediterranean, Restaurants, Middle Eastern",4.5,420,1
Q9eqotfc2557MHqUw9XjTQ,YlEBQLfRHocJDn4gRlgczw,5,2786,Katie,40,5279,0,0,0,2,3.76,Brick City Eatery,Lutz,FL,"Restaurants, Beer, Wine & Spirits, Breakfast & Brunch, Nightlife, Pizza, Chicken Wings, Bars, Sandwiches, Food, American (Traditional)",4,114,1
Iqpedg5JkS31mt54nXZ1Vg,sjueAFshWHWkKn5a1AymuQ,5,3433,Paul,18,3511,0,0,0,0,4.9,District Tavern,Tampa,FL,"Local Flavor, Event Planning & Services, American (Traditional), Bars, Nightlife, Restaurants, Gastropubs, Venues & Event Spaces",4,227,1
hF7j0xynAvdTf22QLpBAkg,Q-prSTdggNlxAEFV88BZOw,5,2812,Patricia,137,4508,0,0,0,3,4.07,Tria Cafe Wash West,Philadelphia,PA,"Beer, Wine & Spirits, Wine Bars, Modern European, American (New), Cheese Shops, Specialty Food, Food, Restaurants, Bars, Nightlife",4.5,770,1
_9Nr_RrFuqmQ7n7vfkXRfw,DrL3dsQ9bI3mhHUd3Q1qcQ,4,4800,Pamella,37,5463,2,0,0,4,4.55,Lit Italian Wine Bar,Edmonton,AB,"Nightlife, Restaurants, Wine Bars, Italian, Bars, Beer, Wine & Spirits, Food",3.5,18,1
PwBriZjb_u69RTujuaZPPA,jMZ56S8Y1t7cA1Ob-d-qeA,4,3572,Julie,416,6283,2,0,3,51,4.04,Three Muses,New Orleans,LA,"Nightlife, Jazz & Blues, American (New), Music Venues, Restaurants, Gastropubs, Arts & Entertainment",4,1165,1
jswWHPctnZGH3qqvN4mzoQ,q3pBR16m1-w2y1fNpRDv5w,4,4038,Kristen,510,5624,0,0,0,153,4.23,Kohl's,Creve Coeur,MO,"Sporting Goods, Fashion, Shoe Stores, Men's Clothing, Shopping, Women's Clothing, Accessories, Sports Wear, Department Stores",3,20,1
Q_xKUcyGbDeyIfzgO3r32A,EqEcDeXqIq1YwnzHg_ZUFw,5,4768,Missy,58,4861,3,0,1,4,3.79,Frost Gelato,Tucson,AZ,"Coffee & Tea, Desserts, Gelato, Food, Ice Cream & Frozen Yogurt",4.5,243,1
mF9ydWxb9nWqNp2J0iugTg,yFrOuce72KhvW0LpU5FY6A,4,2489,Tom,45,2716,0,0,0,0,3.18,Earnest Bar & Hideaway,Nashville,TN,"American (New), American (Traditional), Nightlife, Restaurants, Bars, Sandwiches, Cocktail Bars",4,265,1
YhHZZgKbgvnvqO_N5AeVVw,psI9u_iVuWFcchWheFAySA,5,5105,Josh,51,5515,0,0,0,0,4.23,Plate Restaurant and Bar,Ardmore,PA,"Restaurants, American (New)",2.5,61,1
3HmloQl9Hc7CMkGNfbZ37g,eHQ0utxOdNVHVfDD7fYvdg,5,3748,Clare,321,5065,2,0,0,13,4.11,Gray Brothers Cafeteria,Mooresville,IN,"Restaurants, American (Traditional), Bakeries, Food, Caterers, Event Planning & Services",4,302,1
